"canonical_url","date_published","domain","from_user_id","from_user_screen_name","id","is_mention","site_type","title","to_user_id","to_user_screen_name","tweet_created_at","tweet_id","tweet_type","url_id"
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","1180205969516593152","BrittRepublican","2020-11-05T06:19:00.000Z","1324234744435912704","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","1189314985303986177","Jeannie19641","2020-11-05T06:48:31.000Z","1324242172284182529","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","4899115402","aileeng009","2020-11-05T06:45:09.000Z","1324241325445828608","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","1293252068346560512","LADYINR65778547","2020-11-05T06:29:52.000Z","1324237475804520453","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","2454317240","tehipisehaka","2020-11-05T06:36:54.000Z","1324239248652984321","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","576827889","lorik_maga18","2020-11-05T08:43:07.000Z","1324271010950967297","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","833518420968681472","LisaDForTrump","2020-11-05T10:35:40.000Z","1324299333311803394","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","1681152000","JajsaArthur","2020-11-05T07:23:55.000Z","1324251079018643457","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","867127451905912832","MaxIdiota","2020-11-05T06:57:56.000Z","1324244540220448769","retweet",95552674
"https://www.breitbart.com/politics/2020/11/04/demands-arise-pa-attorney-general-step-aside-hes-trying-steal-pennsylvania-trump/","2020-11-04T20:40:15.000Z","breitbart.com","26487169","LouDobbs",2167821,FALSE,"claim","Demands Arise for PA Attorney General to 'Step Aside'","867127451905912832","MaxIdiota","2020-11-07T02:20:53.000Z","1324899595755917314","retweet",95552674
