"t","user_count","title"
17.37,942,"Demands Arise for PA Attorney General to 'Step Aside'"
17.3333333333333,941,"Demands Arise for PA Attorney General to 'Step Aside'"
17.2433333333333,940,"Demands Arise for PA Attorney General to 'Step Aside'"
17.2441666666667,940,"Demands Arise for PA Attorney General to 'Step Aside'"
17.2275,940,"Demands Arise for PA Attorney General to 'Step Aside'"
17.2847222222222,941,"Demands Arise for PA Attorney General to 'Step Aside'"
17.2891666666667,941,"Demands Arise for PA Attorney General to 'Step Aside'"
17.2902777777778,941,"Demands Arise for PA Attorney General to 'Step Aside'"
17.2663888888889,941,"Demands Arise for PA Attorney General to 'Step Aside'"
17.2580555555556,941,"Demands Arise for PA Attorney General to 'Step Aside'"
17.4302777777778,945,"Demands Arise for PA Attorney General to 'Step Aside'"
17.4316666666667,945,"Demands Arise for PA Attorney General to 'Step Aside'"
17.4241666666667,945,"Demands Arise for PA Attorney General to 'Step Aside'"
17.4277777777778,945,"Demands Arise for PA Attorney General to 'Step Aside'"
17.4377777777778,946,"Demands Arise for PA Attorney General to 'Step Aside'"
17.395,943,"Demands Arise for PA Attorney General to 'Step Aside'"
17.4041666666667,944,"Demands Arise for PA Attorney General to 'Step Aside'"
17.3811111111111,943,"Demands Arise for PA Attorney General to 'Step Aside'"
17.3863888888889,943,"Demands Arise for PA Attorney General to 'Step Aside'"
17.3883333333333,943,"Demands Arise for PA Attorney General to 'Step Aside'"
17.4055555555556,944,"Demands Arise for PA Attorney General to 'Step Aside'"
17.21,939,"Demands Arise for PA Attorney General to 'Step Aside'"
17.0244444444444,933,"Demands Arise for PA Attorney General to 'Step Aside'"
17.0261111111111,933,"Demands Arise for PA Attorney General to 'Step Aside'"
17.0280555555556,933,"Demands Arise for PA Attorney General to 'Step Aside'"
17.03,933,"Demands Arise for PA Attorney General to 'Step Aside'"
17.0330555555556,933,"Demands Arise for PA Attorney General to 'Step Aside'"
17.0036111111111,933,"Demands Arise for PA Attorney General to 'Step Aside'"
17.0072222222222,933,"Demands Arise for PA Attorney General to 'Step Aside'"
17.0202777777778,933,"Demands Arise for PA Attorney General to 'Step Aside'"
17.0180555555556,933,"Demands Arise for PA Attorney General to 'Step Aside'"
17.0341666666667,933,"Demands Arise for PA Attorney General to 'Step Aside'"
17.0488888888889,934,"Demands Arise for PA Attorney General to 'Step Aside'"
17.0502777777778,934,"Demands Arise for PA Attorney General to 'Step Aside'"
17.0386111111111,933,"Demands Arise for PA Attorney General to 'Step Aside'"
17.0391666666667,933,"Demands Arise for PA Attorney General to 'Step Aside'"
16.9561111111111,931,"Demands Arise for PA Attorney General to 'Step Aside'"
16.9558333333333,931,"Demands Arise for PA Attorney General to 'Step Aside'"
16.9311111111111,931,"Demands Arise for PA Attorney General to 'Step Aside'"
16.9327777777778,931,"Demands Arise for PA Attorney General to 'Step Aside'"
16.9616666666667,932,"Demands Arise for PA Attorney General to 'Step Aside'"
16.9883333333333,932,"Demands Arise for PA Attorney General to 'Step Aside'"
16.9975,932,"Demands Arise for PA Attorney General to 'Step Aside'"
16.9722222222222,932,"Demands Arise for PA Attorney General to 'Step Aside'"
16.9733333333333,932,"Demands Arise for PA Attorney General to 'Step Aside'"
17.1616666666667,939,"Demands Arise for PA Attorney General to 'Step Aside'"
17.1425,936,"Demands Arise for PA Attorney General to 'Step Aside'"
17.1513888888889,939,"Demands Arise for PA Attorney General to 'Step Aside'"
17.1986111111111,939,"Demands Arise for PA Attorney General to 'Step Aside'"
17.2025,939,"Demands Arise for PA Attorney General to 'Step Aside'"
17.2047222222222,939,"Demands Arise for PA Attorney General to 'Step Aside'"
17.0780555555556,934,"Demands Arise for PA Attorney General to 'Step Aside'"
17.0711111111111,934,"Demands Arise for PA Attorney General to 'Step Aside'"
17.1083333333333,935,"Demands Arise for PA Attorney General to 'Step Aside'"
17.1116666666667,935,"Demands Arise for PA Attorney General to 'Step Aside'"
3.20611111111111,134,"Demands Arise for PA Attorney General to 'Step Aside'"
9.48027777777778,899,"Demands Arise for PA Attorney General to 'Step Aside'"
9.90805555555556,900,"Demands Arise for PA Attorney General to 'Step Aside'"
9.72055555555556,900,"Demands Arise for PA Attorney General to 'Step Aside'"
8.5725,896,"Demands Arise for PA Attorney General to 'Step Aside'"
5.04944444444444,836,"Demands Arise for PA Attorney General to 'Step Aside'"
8.28527777777778,896,"Demands Arise for PA Attorney General to 'Step Aside'"
8.21194444444444,896,"Demands Arise for PA Attorney General to 'Step Aside'"
9.00027777777778,898,"Demands Arise for PA Attorney General to 'Step Aside'"
35.6769444444444,961,"Demands Arise for PA Attorney General to 'Step Aside'"
17.7066666666667,946,"Demands Arise for PA Attorney General to 'Step Aside'"
18.2594444444444,948,"Demands Arise for PA Attorney General to 'Step Aside'"
9.19722222222222,899,"Demands Arise for PA Attorney General to 'Step Aside'"
8.81194444444444,896,"Demands Arise for PA Attorney General to 'Step Aside'"
8.95972222222222,897,"Demands Arise for PA Attorney General to 'Step Aside'"
67.1458333333333,963,"Demands Arise for PA Attorney General to 'Step Aside'"
12.8127777777778,902,"Demands Arise for PA Attorney General to 'Step Aside'"
13.4291666666667,903,"Demands Arise for PA Attorney General to 'Step Aside'"
15.1686111111111,909,"Demands Arise for PA Attorney General to 'Step Aside'"
10.4625,901,"Demands Arise for PA Attorney General to 'Step Aside'"
10.5852777777778,901,"Demands Arise for PA Attorney General to 'Step Aside'"
11.2919444444444,902,"Demands Arise for PA Attorney General to 'Step Aside'"
6.09694444444444,883,"Demands Arise for PA Attorney General to 'Step Aside'"
6.03833333333333,881,"Demands Arise for PA Attorney General to 'Step Aside'"
22.2788888888889,955,"Demands Arise for PA Attorney General to 'Step Aside'"
18.7486111111111,949,"Demands Arise for PA Attorney General to 'Step Aside'"
6.05194444444444,882,"Demands Arise for PA Attorney General to 'Step Aside'"
6.01194444444444,880,"Demands Arise for PA Attorney General to 'Step Aside'"
6.38055555555556,885,"Demands Arise for PA Attorney General to 'Step Aside'"
6.34166666666667,883,"Demands Arise for PA Attorney General to 'Step Aside'"
4.85138888888889,811,"Demands Arise for PA Attorney General to 'Step Aside'"
4.29194444444444,704,"Demands Arise for PA Attorney General to 'Step Aside'"
5.62111111111111,875,"Demands Arise for PA Attorney General to 'Step Aside'"
5.65777777777778,876,"Demands Arise for PA Attorney General to 'Step Aside'"
37.3119444444444,961,"Demands Arise for PA Attorney General to 'Step Aside'"
143.740555555556,964,"Demands Arise for PA Attorney General to 'Step Aside'"
50.1616666666667,962,"Demands Arise for PA Attorney General to 'Step Aside'"
50.1686111111111,962,"Demands Arise for PA Attorney General to 'Step Aside'"
5.47,874,"Demands Arise for PA Attorney General to 'Step Aside'"
5.81916666666667,879,"Demands Arise for PA Attorney General to 'Step Aside'"
5.72888888888889,877,"Demands Arise for PA Attorney General to 'Step Aside'"
5.73583333333333,877,"Demands Arise for PA Attorney General to 'Step Aside'"
5.70805555555556,877,"Demands Arise for PA Attorney General to 'Step Aside'"
5.6975,877,"Demands Arise for PA Attorney General to 'Step Aside'"
5.76861111111111,878,"Demands Arise for PA Attorney General to 'Step Aside'"
7.56722222222222,894,"Demands Arise for PA Attorney General to 'Step Aside'"
7.98638888888889,894,"Demands Arise for PA Attorney General to 'Step Aside'"
6.65583333333333,890,"Demands Arise for PA Attorney General to 'Step Aside'"
6.65055555555556,889,"Demands Arise for PA Attorney General to 'Step Aside'"
6.64694444444444,888,"Demands Arise for PA Attorney General to 'Step Aside'"
7.15444444444444,893,"Demands Arise for PA Attorney General to 'Step Aside'"
20.6161111111111,954,"Demands Arise for PA Attorney General to 'Step Aside'"
15.7222222222222,911,"Demands Arise for PA Attorney General to 'Step Aside'"
4.30777777777778,710,"Demands Arise for PA Attorney General to 'Step Aside'"
22.2263888888889,955,"Demands Arise for PA Attorney General to 'Step Aside'"
3.59166666666667,440,"Demands Arise for PA Attorney General to 'Step Aside'"
21.3144444444444,954,"Demands Arise for PA Attorney General to 'Step Aside'"
21.9786111111111,955,"Demands Arise for PA Attorney General to 'Step Aside'"
18.4622222222222,948,"Demands Arise for PA Attorney General to 'Step Aside'"
3.79111111111111,528,"Demands Arise for PA Attorney General to 'Step Aside'"
18.5288888888889,949,"Demands Arise for PA Attorney General to 'Step Aside'"
19.8655555555556,954,"Demands Arise for PA Attorney General to 'Step Aside'"
19.5422222222222,953,"Demands Arise for PA Attorney General to 'Step Aside'"
15.1208333333333,909,"Demands Arise for PA Attorney General to 'Step Aside'"
19.0044444444444,952,"Demands Arise for PA Attorney General to 'Step Aside'"
19.3955555555556,953,"Demands Arise for PA Attorney General to 'Step Aside'"
19.2816666666667,953,"Demands Arise for PA Attorney General to 'Step Aside'"
19.2922222222222,953,"Demands Arise for PA Attorney General to 'Step Aside'"
42.3697222222222,962,"Demands Arise for PA Attorney General to 'Step Aside'"
31.7727777777778,961,"Demands Arise for PA Attorney General to 'Step Aside'"
37.1005555555556,961,"Demands Arise for PA Attorney General to 'Step Aside'"
88.7608333333333,964,"Demands Arise for PA Attorney General to 'Step Aside'"
56.9616666666667,963,"Demands Arise for PA Attorney General to 'Step Aside'"
3.79555555555556,531,"Demands Arise for PA Attorney General to 'Step Aside'"
75.6611111111111,964,"Demands Arise for PA Attorney General to 'Step Aside'"
74.9913888888889,964,"Demands Arise for PA Attorney General to 'Step Aside'"
97.7025,964,"Demands Arise for PA Attorney General to 'Step Aside'"
49.7838888888889,962,"Demands Arise for PA Attorney General to 'Step Aside'"
3.27944444444444,239,"Demands Arise for PA Attorney General to 'Step Aside'"
53.4111111111111,963,"Demands Arise for PA Attorney General to 'Step Aside'"
53.535,963,"Demands Arise for PA Attorney General to 'Step Aside'"
3.23277777777778,185,"Demands Arise for PA Attorney General to 'Step Aside'"
24.7327777777778,957,"Demands Arise for PA Attorney General to 'Step Aside'"
24.6708333333333,957,"Demands Arise for PA Attorney General to 'Step Aside'"
23.4183333333333,956,"Demands Arise for PA Attorney General to 'Step Aside'"
24.3388888888889,956,"Demands Arise for PA Attorney General to 'Step Aside'"
28.7461111111111,959,"Demands Arise for PA Attorney General to 'Step Aside'"
18.0786111111111,947,"Demands Arise for PA Attorney General to 'Step Aside'"
29.8172222222222,960,"Demands Arise for PA Attorney General to 'Step Aside'"
26.5211111111111,959,"Demands Arise for PA Attorney General to 'Step Aside'"
15.7088888888889,911,"Demands Arise for PA Attorney General to 'Step Aside'"
15.7913888888889,912,"Demands Arise for PA Attorney General to 'Step Aside'"
4.56305555555556,774,"Demands Arise for PA Attorney General to 'Step Aside'"
15.7436111111111,912,"Demands Arise for PA Attorney General to 'Step Aside'"
15.5197222222222,911,"Demands Arise for PA Attorney General to 'Step Aside'"
14.6225,907,"Demands Arise for PA Attorney General to 'Step Aside'"
17.3825,943,"Demands Arise for PA Attorney General to 'Step Aside'"
13.9983333333333,904,"Demands Arise for PA Attorney General to 'Step Aside'"
14.0469444444444,905,"Demands Arise for PA Attorney General to 'Step Aside'"
14.1491666666667,906,"Demands Arise for PA Attorney General to 'Step Aside'"
15.1716666666667,910,"Demands Arise for PA Attorney General to 'Step Aside'"
14.7541666666667,908,"Demands Arise for PA Attorney General to 'Step Aside'"
17.4772222222222,946,"Demands Arise for PA Attorney General to 'Step Aside'"
18.1458333333333,948,"Demands Arise for PA Attorney General to 'Step Aside'"
17.9244444444444,946,"Demands Arise for PA Attorney General to 'Step Aside'"
17.85,946,"Demands Arise for PA Attorney General to 'Step Aside'"
3.97194444444444,615,"Demands Arise for PA Attorney General to 'Step Aside'"
17.8536111111111,946,"Demands Arise for PA Attorney General to 'Step Aside'"
